unix_epoch_at_the_start_of_averaging_period,average_price_in_usd,symbol
1.5937128e+09,226.98666666666665,ETH
1.5937092e+09,226.71083333333323,ETH
1.5937056e+09,226.12666666666695,ETH
1.593702e+09,227.72666666666677,ETH
1.5936984e+09,230.89166666666677,ETH
1.5936948e+09,230.80749999999986,ETH
1.5936912e+09,229.53833333333333,ETH
1.5936876e+09,229.12666666666667,ETH
1.593684e+09,229.46249999999995,ETH
1.5936804e+09,229.8666666666667,ETH
1.5936768e+09,229.53666666666652,ETH
1.5936732e+09,229.81749999999997,ETH
1.5936696e+09,229.6233333333333,ETH
1.593666e+09,232.25750000000008,ETH
1.5936624e+09,232.24000000000004,ETH
1.5936588e+09,232.2800000000001,ETH
1.5936552e+09,232.38000000000008,ETH
1.5936516e+09,231.82249999999988,ETH
1.593648e+09,231.94166666666686,ETH
1.5936444e+09,232.0358333333333,ETH
1.5936408e+09,231.79583333333332,ETH
1.5936372e+09,232.01916666666665,ETH
1.5936336e+09,232.40749999999986,ETH
1.59363e+09,232.5783333333332,ETH
1.5936264e+09,232.67333333333326,ETH
1.5936228e+09,232.7275000000001,ETH
1.5936192e+09,231.7158333333334,ETH
1.5936156e+09,230.00083333333316,ETH
1.593612e+09,229.54500000000007,ETH
1.5936084e+09,228.8841666666668,ETH
1.5936048e+09,228.27583333333334,ETH
1.5936012e+09,228.3533333333333,ETH
1.5935976e+09,228.375,ETH
1.593594e+09,228.78583333333341,ETH
1.5935904e+09,227.83583333333334,ETH
1.5935868e+09,226.42750000000004,ETH
1.5935832e+09,226.2166666666666,ETH
1.5935796e+09,227.04249999999996,ETH
1.593576e+09,226.87250000000006,ETH
1.5935724e+09,226.20916666666653,ETH
1.5935688e+09,226.39166666666677,ETH
1.5935652e+09,226.05166666666665,ETH
1.5935616e+09,226.09250000000006,ETH
1.593558e+09,226.95499999999987,ETH
1.5935544e+09,226.9358333333332,ETH
1.5935508e+09,226.96583333333334,ETH
1.5935472e+09,226.43833333333336,ETH
1.5935436e+09,226.27999999999994,ETH
1.59354e+09,226.10083333333344,ETH
1.5935364e+09,226.5925000000001,ETH
1.5935328e+09,226.86249999999984,ETH
1.5935292e+09,227.05833333333342,ETH
1.5935256e+09,226.31499999999994,ETH
1.593522e+09,225.29916666666676,ETH
1.5935184e+09,227.5508333333335,ETH
1.5935148e+09,228.0766666666667,ETH
1.5935112e+09,227.83250000000012,ETH
1.5935076e+09,227.64833333333343,ETH
1.593504e+09,227.20749999999998,ETH
1.5935004e+09,227.5925000000001,ETH
1.5934968e+09,227.22916666666663,ETH
1.5934932e+09,227.21750000000017,ETH
1.5934896e+09,227.91500000000013,ETH
1.593486e+09,228.02916666666667,ETH
1.5934824e+09,228.27499999999995,ETH
1.5934788e+09,228.46083333333314,ETH
1.5934752e+09,228.60416666666657,ETH
1.5934716e+09,228.78999999999988,ETH
1.593468e+09,229.35500000000002,ETH
1.5934644e+09,228.8925000000001,ETH
1.5934608e+09,227.45499999999987,ETH
1.5934572e+09,226.88666666666666,ETH
1.5934536e+09,227.065,ETH
1.59345e+09,226.10333333333332,ETH
1.5934464e+09,224.75916666666672,ETH
1.5934428e+09,223.94666666666666,ETH
1.5934392e+09,223.83999999999983,ETH
1.5934356e+09,223.8016666666667,ETH
1.593432e+09,224.54833333333323,ETH
1.5934284e+09,223.94416666666675,ETH
1.5934248e+09,224.3616666666667,ETH
1.5934212e+09,224.56583333333347,ETH
1.5934176e+09,223.73583333333332,ETH
1.593414e+09,224.21833333333336,ETH
1.5934104e+09,225.66500000000002,ETH
1.5934068e+09,226.08250000000004,ETH
1.5934032e+09,225.57750000000007,ETH
1.5933996e+09,225.87083333333334,ETH
1.593396e+09,226.8133333333335,ETH
1.5933924e+09,226.40166666666667,ETH
1.5933888e+09,225.86250000000018,ETH
1.5933852e+09,225.8549999999999,ETH
1.5933816e+09,225.82249999999988,ETH
1.593378e+09,226.16916666666663,ETH
1.5933744e+09,225.85833333333318,ETH
1.5933708e+09,227.59499999999997,ETH
1.5933672e+09,227.76916666666656,ETH
1.5933636e+09,227.14499999999998,ETH
1.59336e+09,227.3574999999999,ETH
1.5933564e+09,226.44500000000014,ETH
1.5933528e+09,225.5750000000002,ETH
1.5933492e+09,224.05083333333317,ETH
1.5933456e+09,223.85166666666663,ETH
1.593342e+09,224.2575,ETH
1.5933384e+09,224.23750000000004,ETH
1.5933348e+09,223.3116666666668,ETH
1.5933312e+09,221.76083333333335,ETH
1.5933276e+09,220.93000000000018,ETH
1.593324e+09,220.51833333333337,ETH
1.5933204e+09,220.0441666666666,ETH
1.5933168e+09,219.99666666666678,ETH
1.5933132e+09,220.83666666666656,ETH
1.5933096e+09,220.50916666666672,ETH
1.593306e+09,220.90166666666664,ETH
1.5933024e+09,221.0783333333334,ETH
1.5932988e+09,221.53750000000008,ETH
1.5932952e+09,222.27166666666662,ETH
1.5932916e+09,220.69666666666674,ETH
1.593288e+09,220.94083333333342,ETH
1.5932844e+09,225.52166666666682,ETH
1.5932808e+09,226.49500000000003,ETH
1.5932772e+09,227.00250000000014,ETH
1.5932736e+09,228.11916666666656,ETH
1.59327e+09,229.8116666666666,ETH
1.5932664e+09,230.94916666666666,ETH
1.5932628e+09,231.17000000000007,ETH
1.5932592e+09,230.92166666666668,ETH
1.5932556e+09,230.91416666666657,ETH
1.593252e+09,230.94666666666686,ETH
1.5932484e+09,231.40666666666672,ETH
1.5932448e+09,231.64666666666665,ETH
1.5932412e+09,231.18749999999991,ETH
1.5932376e+09,230.7383333333334,ETH
1.593234e+09,230.14250000000004,ETH
1.5932304e+09,230.17166666666674,ETH
1.5932268e+09,230.1683333333334,ETH
1.5932232e+09,229.72666666666657,ETH
1.5932196e+09,230.17916666666676,ETH
1.593216e+09,229.8366666666667,ETH
1.5932124e+09,230.71583333333328,ETH
1.5932088e+09,231.2083333333336,ETH
1.5932052e+09,231.3816666666666,ETH
1.5932016e+09,230.9858333333333,ETH
1.593198e+09,230.51083333333324,ETH
1.5931944e+09,230.5424999999999,ETH
1.5931908e+09,230.51166666666657,ETH
1.5931872e+09,229.81916666666683,ETH
1.5931836e+09,230.70250000000004,ETH
1.59318e+09,230.24499999999986,ETH
1.5931764e+09,232.22750000000005,ETH
1.5931728e+09,232.52999999999994,ETH
1.5931692e+09,231.795,ETH
1.5931656e+09,232.66250000000022,ETH
1.593162e+09,230.89916666666656,ETH
1.5931584e+09,230.62583333333345,ETH
1.5931548e+09,230.82000000000005,ETH
1.5931512e+09,232.65916666666655,ETH
1.5931476e+09,233.33583333333343,ETH
1.593144e+09,233.66999999999993,ETH
1.5931404e+09,233.3525,ETH
1.5931368e+09,233.47833333333338,ETH
1.5931332e+09,233.74666666666675,ETH
1.5931296e+09,233.39083333333335,ETH
1.593126e+09,233.37416666666658,ETH
1.5931224e+09,233.9475000000001,ETH
1.5931188e+09,235.17833333333343,ETH
1.5931152e+09,235.11083333333352,ETH
1.5931116e+09,234.41916666666677,ETH
1.593108e+09,234.53500000000014,ETH
1.5931044e+09,234.90750000000017,ETH
1.5931008e+09,234.83416666666673,ETH
1.5930972e+09,234.65083333333325,ETH
1.5930936e+09,234.36499999999987,ETH
1.59309e+09,233.19833333333324,ETH
1.5930864e+09,233.33250000000007,ETH
1.5930828e+09,234.6825,ETH
1.5930792e+09,234.66833333333335,ETH
1.5930756e+09,234.8475,ETH
1.593072e+09,234.27749999999995,ETH
1.5930684e+09,232.0125000000001,ETH
1.5930648e+09,232.6075,ETH
1.5930612e+09,231.4766666666666,ETH
1.5930576e+09,230.53083333333336,ETH
1.593054e+09,230.5266666666668,ETH
1.5930504e+09,233.90250000000006,ETH
1.5930468e+09,234.7166666666667,ETH
1.5930432e+09,234.43666666666678,ETH
1.5930396e+09,235.2258333333332,ETH
1.593036e+09,234.9325,ETH
1.5930324e+09,234.72583333333333,ETH
1.5930288e+09,234.8516666666668,ETH
1.5930252e+09,234.80666666666673,ETH
1.5930216e+09,234.63416666666672,ETH
1.593018e+09,234.03249999999974,ETH
1.5930144e+09,233.97416666666658,ETH
1.5930108e+09,235.30833333333337,ETH
1.5930072e+09,238.14916666666673,ETH
1.5930036e+09,240.4433333333333,ETH
1.593e+09,239.78166666666684,ETH
1.5929964e+09,239.7466666666667,ETH
1.5929928e+09,242.00750000000025,ETH
1.5929892e+09,243.3841666666667,ETH
1.5929856e+09,243.87583333333336,ETH
1.592982e+09,246.4891666666667,ETH
1.5929784e+09,248.87416666666675,ETH
1.5929748e+09,248.4983333333334,ETH
1.5929712e+09,246.0283333333335,ETH
1.5929676e+09,245.96083333333323,ETH
1.592964e+09,244.4016666666667,ETH
1.5929604e+09,243.68500000000006,ETH
1.5929568e+09,243.9666666666666,ETH
1.5929532e+09,243.6183333333333,ETH
1.5929496e+09,243.80583333333348,ETH
1.592946e+09,244.02416666666667,ETH
1.5929424e+09,244.59833333333336,ETH
1.5929388e+09,244.70166666666668,ETH
1.5929352e+09,244.25749999999985,ETH
1.5929316e+09,243.6575000000001,ETH
1.592928e+09,243.86749999999972,ETH
1.5929244e+09,243.85083333333324,ETH
1.5929208e+09,243.3041666666668,ETH
1.5929172e+09,242.6500000000001,ETH
1.5929136e+09,243.70666666666668,ETH
1.59291e+09,243.06916666666666,ETH
1.5929064e+09,243.0258333333334,ETH
1.5929028e+09,243.06916666666675,ETH
1.5928992e+09,243.6875,ETH
1.5928956e+09,243.88833333333332,ETH
1.592892e+09,242.1974999999999,ETH
1.5928884e+09,242.335,ETH
1.5928848e+09,242.8825000000001,ETH
1.5928812e+09,242.76166666666663,ETH
1.5928776e+09,242.63833333333335,ETH
1.592874e+09,242.31916666666675,ETH
1.5928704e+09,243.5233333333332,ETH
1.5928668e+09,242.84416666666647,ETH
1.5928632e+09,242.61833333333328,ETH
1.5928596e+09,243.88250000000014,ETH
1.592856e+09,243.61083333333352,ETH
1.5928524e+09,243.55999999999992,ETH
1.5928488e+09,244.00583333333327,ETH
1.5928452e+09,244.16750000000005,ETH
1.5928416e+09,243.33499999999995,ETH
1.592838e+09,239.04250000000005,ETH
1.5928344e+09,238.54416666666668,ETH
1.5928308e+09,238.5816666666666,ETH
1.5928272e+09,237.8458333333333,ETH
1.5928236e+09,235.84000000000006,ETH
1.59282e+09,235.40166666666659,ETH
1.5928164e+09,235.3583333333332,ETH
1.5928128e+09,235.28916666666666,ETH
1.5928092e+09,235.24083333333328,ETH
1.5928056e+09,234.62833333333322,ETH
1.592802e+09,235.24833333333333,ETH
1.5927984e+09,234.8741666666667,ETH
1.5927948e+09,234.09999999999985,ETH
1.5927912e+09,233.43750000000003,ETH
1.5927876e+09,230.11500000000007,ETH
1.592784e+09,229.23250000000004,ETH
1.5927804e+09,229.16999999999993,ETH
1.5927768e+09,229.15083333333342,ETH
1.5927732e+09,230.3616666666667,ETH
1.5927696e+09,230.46166666666662,ETH
1.592766e+09,230.82333333333338,ETH
1.5927624e+09,230.58333333333331,ETH
1.5927588e+09,231.10750000000016,ETH
1.5927552e+09,231.19583333333333,ETH
1.5927516e+09,230.48083333333346,ETH
1.592748e+09,230.54666666666677,ETH
1.5927444e+09,230.3133333333335,ETH
1.5927408e+09,230.5891666666665,ETH
1.5927372e+09,230.6708333333332,ETH
1.5927336e+09,230.83916666666673,ETH
1.59273e+09,231.3158333333334,ETH
1.5927264e+09,231.0158333333333,ETH
1.5927228e+09,231.18833333333325,ETH
1.5927192e+09,231.67916666666667,ETH
1.5927156e+09,230.9516666666665,ETH
1.592712e+09,230.52666666666673,ETH
1.5927084e+09,230.61833333333334,ETH
1.5927048e+09,230.89916666666667,ETH
1.5927012e+09,230.26666666666677,ETH
1.5926976e+09,229.94916666666666,ETH
1.592694e+09,230.16916666666663,ETH
1.5926904e+09,229.9416666666665,ETH
1.5926868e+09,229.03500000000003,ETH
1.5926832e+09,228.4216666666669,ETH
1.5926796e+09,228.4225,ETH
1.592676e+09,228.2441666666665,ETH
1.5926724e+09,227.69666666666643,ETH
1.5926688e+09,227.7333333333335,ETH
1.5926652e+09,227.50749999999982,ETH
1.5926616e+09,228.61416666666676,ETH
1.592658e+09,228.77916666666655,ETH
1.5926544e+09,229.6233333333334,ETH
1.5926508e+09,229.04416666666668,ETH
1.5926472e+09,229.09249999999992,ETH
1.5926436e+09,229.30583333333337,ETH
1.59264e+09,229.83083333333326,ETH
1.5926364e+09,230.34916666666646,ETH
1.5926328e+09,230.64583333333334,ETH
1.5926292e+09,230.45000000000002,ETH
1.5926256e+09,230.43666666666667,ETH
1.592622e+09,230.80166666666668,ETH
1.5926184e+09,230.23666666666682,ETH
1.5926148e+09,229.95499999999998,ETH
1.5926112e+09,229.76750000000004,ETH
1.5926076e+09,229.88833333333326,ETH
1.592604e+09,230.39666666666665,ETH
1.5926004e+09,229.76749999999996,ETH
1.5925968e+09,229.48250000000021,ETH
1.5925932e+09,229.5641666666667,ETH
1.5925896e+09,229.3158333333334,ETH
1.592586e+09,229.74916666666678,ETH
1.5925824e+09,230.2674999999999,ETH
1.5925788e+09,231.07833333333332,ETH
1.5925752e+09,231.45000000000007,ETH
1.5925716e+09,231.41249999999994,ETH
1.592568e+09,231.3183333333332,ETH
1.5925644e+09,230.7566666666668,ETH
1.5925608e+09,230.76583333333338,ETH
1.5925572e+09,230.49083333333317,ETH
1.5925536e+09,228.92583333333332,ETH
1.59255e+09,228.78833333333333,ETH
1.5925464e+09,229.39666666666668,ETH
1.5925428e+09,228.96916666666678,ETH
1.5925392e+09,228.9433333333334,ETH
1.5925356e+09,227.96416666666656,ETH
1.592532e+09,228.92333333333315,ETH
1.5925284e+09,230.50916666666686,ETH
1.5925248e+09,230.96249999999995,ETH
1.5925212e+09,231.52166666666665,ETH
1.5925176e+09,230.7183333333332,ETH
1.592514e+09,229.88083333333321,ETH
1.5925104e+09,230.7225000000002,ETH
1.5925068e+09,231.54166666666657,ETH
1.5925032e+09,231.98083333333327,ETH
1.5924996e+09,232.17749999999995,ETH
1.592496e+09,231.89000000000007,ETH
1.5924924e+09,232.5900000000001,ETH
1.5924888e+09,232.48666666666665,ETH
1.5924852e+09,232.79833333333346,ETH
1.5924816e+09,233.43416666666656,ETH
1.592478e+09,233.73249999999996,ETH
1.5924744e+09,233.4625000000001,ETH
1.5924708e+09,233.70666666666668,ETH
1.5924672e+09,233.79999999999993,ETH
1.5924636e+09,233.64416666666682,ETH
1.59246e+09,233.3341666666666,ETH
1.5924564e+09,233.07416666666688,ETH
1.5924528e+09,233.8083333333335,ETH
1.5924492e+09,233.8358333333334,ETH
1.5924456e+09,233.52583333333325,ETH
1.592442e+09,233.97083333333322,ETH
1.5924384e+09,233.69500000000005,ETH
1.5924348e+09,233.72333333333353,ETH
1.5924312e+09,232.7583333333333,ETH
1.5924276e+09,232.49833333333328,ETH
1.592424e+09,231.11166666666668,ETH
1.5924204e+09,231.83833333333334,ETH
1.5924168e+09,232.4925000000001,ETH
1.5924132e+09,232.23166666666668,ETH
1.5924096e+09,231.7958333333332,ETH
1.592406e+09,232.67166666666665,ETH
1.5924024e+09,232.70500000000024,ETH
1.5923988e+09,234.70833333333343,ETH
1.5923952e+09,234.34249999999994,ETH
1.5923916e+09,234.09750000000003,ETH
1.592388e+09,234.03250000000006,ETH
1.5923844e+09,234.27749999999997,ETH
1.5923808e+09,234.74999999999994,ETH
1.5923772e+09,234.83583333333343,ETH
1.5923736e+09,233.69750000000005,ETH
1.59237e+09,233.37416666666667,ETH
1.5923664e+09,233.34333333333325,ETH
1.5923628e+09,232.93749999999991,ETH
1.5923592e+09,233.33166666666665,ETH
1.5923556e+09,233.9575,ETH
1.592352e+09,234.67666666666648,ETH
1.5923484e+09,234.8708333333335,ETH
1.5923448e+09,234.5774999999999,ETH
1.5923412e+09,234.62999999999985,ETH
1.5923376e+09,233.84083333333325,ETH
1.592334e+09,233.74749999999992,ETH
1.5923304e+09,233.61250000000018,ETH
1.5923268e+09,233.58749999999992,ETH
1.5923232e+09,233.4266666666666,ETH
1.5923196e+09,232.8833333333333,ETH
1.592316e+09,234.06833333333327,ETH
1.5923124e+09,234.86250000000015,ETH
1.5923088e+09,234.39500000000007,ETH
1.5923052e+09,234.67083333333318,ETH
1.5923016e+09,234.16999999999996,ETH
1.592298e+09,234.1150000000003,ETH
1.5922944e+09,232.65999999999994,ETH
1.5922908e+09,232.48083333333335,ETH
1.5922872e+09,232.63333333333333,ETH
1.5922836e+09,232.80750000000006,ETH
1.59228e+09,232.71416666666667,ETH
1.5922764e+09,232.40749999999997,ETH
1.5922728e+09,229.78749999999985,ETH
1.5922692e+09,230.1358333333334,ETH
1.5922656e+09,230.3316666666668,ETH
1.592262e+09,231.48499999999996,ETH
1.5922584e+09,231.66499999999996,ETH
1.5922548e+09,233.06499999999997,ETH
1.5922512e+09,232.58249999999998,ETH
1.5922476e+09,232.21499999999997,ETH
1.592244e+09,230.7800000000002,ETH
1.5922404e+09,228.20583333333332,ETH
1.5922368e+09,227.6966666666666,ETH
1.5922332e+09,226.0541666666667,ETH
1.5922296e+09,225.0683333333334,ETH
1.592226e+09,222.7116666666666,ETH
1.5922224e+09,223.72583333333336,ETH
1.5922188e+09,223.74416666666667,ETH
1.5922152e+09,224.29666666666677,ETH
1.5922116e+09,224.3999999999998,ETH
1.592208e+09,224.82833333333323,ETH
1.5922044e+09,223.55666666666664,ETH
1.5922008e+09,221.99916666666658,ETH
1.5921972e+09,225.73333333333338,ETH
1.5921936e+09,227.38916666666674,ETH
1.59219e+09,228.56166666666658,ETH
1.5921864e+09,230.05499999999995,ETH
1.5921828e+09,231.30666666666667,ETH
1.5921792e+09,232.1549999999999,ETH
1.5921756e+09,233.4308333333334,ETH
1.592172e+09,233.28583333333333,ETH
1.5921684e+09,234.36416666666673,ETH
1.5921648e+09,235.3783333333335,ETH
1.5921612e+09,235.35666666666654,ETH
1.5921576e+09,235.36166666666662,ETH
1.592154e+09,235.34583333333333,ETH
1.5921504e+09,235.57333333333327,ETH
1.5921468e+09,235.63833333333324,ETH
1.5921432e+09,235.8575000000002,ETH
1.5921396e+09,236.56249999999997,ETH
1.592136e+09,236.94499999999985,ETH
1.5921324e+09,237.4058333333334,ETH
1.5921288e+09,236.7483333333336,ETH
1.5921252e+09,236.85333333333338,ETH
1.5921216e+09,236.65083333333342,ETH
1.592118e+09,235.86499999999984,ETH
1.5921144e+09,237.10249999999994,ETH
1.5921108e+09,237.83166666666673,ETH
1.5921072e+09,238.64333333333337,ETH
1.5921036e+09,238.35083333333333,ETH
1.5921e+09,238.53333333333345,ETH
1.5920964e+09,238.20499999999987,ETH
1.5920928e+09,238.29,ETH
1.5920892e+09,238.59500000000006,ETH
1.5920856e+09,238.43666666666667,ETH
1.592082e+09,237.7575000000001,ETH
1.5920784e+09,237.87500000000009,ETH
1.5920748e+09,238.30416666666665,ETH
1.5920712e+09,237.91583333333332,ETH
1.5920676e+09,237.80000000000018,ETH
1.592064e+09,237.76500000000001,ETH
1.5920604e+09,238.15999999999994,ETH
1.5920568e+09,237.9725000000001,ETH
1.5920532e+09,236.85750000000002,ETH
1.5920496e+09,236.78583333333304,ETH
1.592046e+09,236.4133333333335,ETH
1.5920424e+09,237.24583333333314,ETH
1.5920388e+09,237.55666666666664,ETH
1.5920352e+09,236.84749999999988,ETH
1.5920316e+09,236.83833333333328,ETH
1.592028e+09,236.18666666666675,ETH
1.5920244e+09,236.0375,ETH
1.5920208e+09,235.97916666666657,ETH
1.5920172e+09,236.67749999999998,ETH
1.5920136e+09,236.7475000000001,ETH
1.59201e+09,236.79749999999981,ETH
1.5920064e+09,237.0891666666668,ETH
1.5920028e+09,237.7158333333333,ETH
1.5919992e+09,237.65833333333336,ETH
1.5919956e+09,237.66833333333324,ETH
1.591992e+09,237.6258333333334,ETH
1.5919884e+09,236.84416666666687,ETH
1.5919848e+09,236.04666666666654,ETH
1.5919812e+09,235.73333333333338,ETH
1.5919776e+09,236.8550000000002,ETH
1.591974e+09,236.57916666666674,ETH
1.5919704e+09,238.07999999999998,ETH
1.5919668e+09,237.43083333333334,ETH
1.5919632e+09,237.2124999999998,ETH
1.5919596e+09,237.09750000000003,ETH
1.591956e+09,236.73749999999993,ETH
1.5919524e+09,236.72999999999993,ETH
1.5919488e+09,236.9983333333333,ETH
1.5919452e+09,235.32833333333326,ETH
1.5919416e+09,234.64249999999998,ETH
1.591938e+09,233.77749999999997,ETH
1.5919344e+09,234.16,ETH
1.5919308e+09,234.15416666666678,ETH
1.5919272e+09,233.2541666666666,ETH
1.5919236e+09,232.26416666666657,ETH
1.59192e+09,231.44499999999996,ETH
1.5919164e+09,231.7999999999999,ETH
1.5919128e+09,232.9524999999999,ETH
1.5919092e+09,233.02000000000004,ETH
1.5919056e+09,231.02833333333336,ETH
1.591902e+09,233.34333333333336,ETH
1.5918984e+09,234.5483333333332,ETH
1.5918948e+09,232.7591666666668,ETH
1.5918912e+09,237.19000000000005,ETH
1.5918876e+09,239.88083333333327,ETH
1.591884e+09,241.5583333333331,ETH
1.5918804e+09,241.9983333333333,ETH
1.5918768e+09,245.20583333333337,ETH
1.5918732e+09,245.72666666666674,ETH
1.5918696e+09,245.7308333333334,ETH
1.591866e+09,246.27333333333348,ETH
1.5918624e+09,246.73333333333326,ETH
1.5918588e+09,246.91583333333332,ETH
1.5918552e+09,247.17833333333326,ETH
1.5918516e+09,248.13916666666685,ETH
1.591848e+09,248.56750000000005,ETH
1.5918444e+09,249.1524999999999,ETH
1.5918408e+09,249.65833333333333,ETH
1.5918372e+09,249.19250000000008,ETH
1.5918336e+09,248.54500000000002,ETH
1.59183e+09,247.58083333333337,ETH
1.5918264e+09,247.2991666666664,ETH
1.5918228e+09,247.34333333333325,ETH
1.5918192e+09,247.7733333333334,ETH
1.5918156e+09,246.23333333333343,ETH
1.591812e+09,245.7441666666669,ETH
1.5918084e+09,243.90999999999994,ETH
1.5918048e+09,244.39,ETH
1.5918012e+09,244.1366666666667,ETH
1.5917976e+09,244.24083333333343,ETH
1.591794e+09,244.5291666666666,ETH
1.5917904e+09,244.3158333333333,ETH
1.5917868e+09,243.79000000000005,ETH
1.5917832e+09,243.92750000000004,ETH
1.5917796e+09,243.62666666666664,ETH
1.591776e+09,244.1941666666668,ETH
1.5917724e+09,244.2925,ETH
1.5917688e+09,244.51916666666682,ETH
1.5917652e+09,244.7016666666667,ETH
1.5917616e+09,244.39916666666664,ETH
1.591758e+09,244.52583333333345,ETH
1.5917544e+09,244.60166666666674,ETH
1.5917508e+09,245.24583333333328,ETH
1.5917472e+09,244.70333333333323,ETH
1.5917436e+09,244.65083333333328,ETH
1.59174e+09,244.75666666666663,ETH
1.5917364e+09,244.39666666666673,ETH
1.5917328e+09,243.53666666666686,ETH
1.5917292e+09,242.59249999999994,ETH
1.5917256e+09,243.27833333333365,ETH
1.591722e+09,243.21166666666676,ETH
1.5917184e+09,243.38583333333315,ETH
1.5917148e+09,243.45333333333306,ETH
1.5917112e+09,243.35999999999984,ETH
1.5917076e+09,243.53666666666672,ETH
1.591704e+09,244.02749999999995,ETH
1.5917004e+09,242.92666666666645,ETH
1.5916968e+09,243.08499999999987,ETH
1.5916932e+09,243.27083333333334,ETH
1.5916896e+09,243.5291666666667,ETH
1.591686e+09,243.6316666666667,ETH
1.5916824e+09,243.44916666666668,ETH
1.5916788e+09,243.40916666666652,ETH
1.5916752e+09,243.28750000000005,ETH
1.5916716e+09,243.64749999999998,ETH
1.591668e+09,244.05166666666673,ETH
1.5916644e+09,243.9424999999999,ETH
1.5916608e+09,245.3991666666666,ETH
1.5916572e+09,245.09999999999982,ETH
1.5916536e+09,243.4850000000001,ETH
1.59165e+09,243.07916666666662,ETH
1.5916464e+09,243.04166666666657,ETH
1.5916428e+09,242.6341666666667,ETH
1.5916392e+09,243.0483333333333,ETH
1.5916356e+09,242.90333333333325,ETH
1.591632e+09,242.3141666666667,ETH
1.5916284e+09,242.0483333333333,ETH
1.5916248e+09,242.50083333333347,ETH
1.5916212e+09,243.52583333333325,ETH
1.5916176e+09,243.70833333333337,ETH
1.591614e+09,243.6758333333334,ETH
1.5916104e+09,244.20916666666653,ETH
1.5916068e+09,244.25083333333322,ETH
1.5916032e+09,243.66250000000008,ETH
1.5915996e+09,243.93499999999983,ETH
1.591596e+09,244.12416666666675,ETH
1.5915924e+09,243.89833333333337,ETH
1.5915888e+09,244.12249999999997,ETH
1.5915852e+09,243.98916666666676,ETH
1.5915816e+09,244.09916666666652,ETH
1.591578e+09,244.0658333333333,ETH
1.5915744e+09,244.50666666666652,ETH
1.5915708e+09,244.20666666666668,ETH
1.5915672e+09,242.96833333333316,ETH
1.5915636e+09,242.22583333333327,ETH
1.59156e+09,242.25333333333325,ETH
1.5915564e+09,238.9925000000002,ETH
1.5915528e+09,238.30250000000007,ETH
1.5915492e+09,236.82833333333363,ETH
1.5915456e+09,236.86249999999984,ETH
1.591542e+09,237.6891666666665,ETH
1.5915384e+09,237.37500000000009,ETH
1.5915348e+09,238.3,ETH
1.5915312e+09,239.12499999999991,ETH
1.5915276e+09,241.26249999999985,ETH
1.591524e+09,241.75666666666663,ETH
1.5915204e+09,242.35833333333338,ETH
1.5915168e+09,242.2783333333333,ETH
1.5915132e+09,242.8608333333333,ETH
1.5915096e+09,243.10833333333343,ETH
1.591506e+09,243.43666666666658,ETH
1.5915024e+09,243.61333333333334,ETH
1.5914988e+09,243.46749999999994,ETH
1.5914952e+09,243.66166666666678,ETH
1.5914916e+09,242.42500000000007,ETH
1.591488e+09,242.09083333333334,ETH
1.5914844e+09,242.46583333333348,ETH
1.5914808e+09,242.7658333333333,ETH
1.5914772e+09,242.7083333333335,ETH
1.5914736e+09,242.29749999999999,ETH
1.59147e+09,241.45166666666668,ETH
1.5914664e+09,241.40833333333333,ETH
1.5914628e+09,241.30000000000004,ETH
1.5914592e+09,243.13083333333347,ETH
1.5914556e+09,242.9125,ETH
1.591452e+09,242.74000000000012,ETH
1.5914484e+09,242.80083333333323,ETH
1.5914448e+09,243.74666666666647,ETH
1.5914412e+09,243.35,ETH
1.5914376e+09,243.12249999999986,ETH
1.591434e+09,242.6700000000001,ETH
1.5914304e+09,240.41166666666658,ETH
1.5914268e+09,240.94999999999993,ETH
1.5914232e+09,240.47583333333336,ETH
1.5914196e+09,239.9616666666668,ETH
1.591416e+09,240.20999999999992,ETH
1.5914124e+09,240.07750000000013,ETH
1.5914088e+09,239.90166666666659,ETH
1.5914052e+09,240.53750000000002,ETH
1.5914016e+09,239.82500000000016,ETH
1.591398e+09,240.85250000000008,ETH
1.5913944e+09,240.89916666666664,ETH
1.5913908e+09,241.27166666666662,ETH
1.5913872e+09,241.79999999999998,ETH
1.5913836e+09,241.9274999999997,ETH
1.59138e+09,242.66083333333324,ETH
1.5913764e+09,242.36583333333343,ETH
1.5913728e+09,242.05000000000004,ETH
1.5913692e+09,241.2700000000001,ETH
1.5913656e+09,243.0416666666666,ETH
1.591362e+09,242.67999999999998,ETH
1.5913584e+09,242.7699999999999,ETH
1.5913548e+09,243.35250000000002,ETH
1.5913512e+09,243.90000000000015,ETH
1.5913476e+09,245.42916666666676,ETH
1.591344e+09,244.34583333333327,ETH
1.5913404e+09,243.86166666666657,ETH
1.5913368e+09,243.52999999999994,ETH
1.5913332e+09,243.68166666666679,ETH
1.5913296e+09,243.3449999999999,ETH
1.591326e+09,243.73833333333337,ETH
1.5913224e+09,244.05333333333357,ETH
1.5913188e+09,244.14999999999984,ETH
1.5913152e+09,242.9308333333333,ETH
1.5913116e+09,243.90166666666676,ETH
1.591308e+09,243.1433333333334,ETH
1.5913044e+09,241.57083333333333,ETH
1.5913008e+09,241.0241666666667,ETH
1.5912972e+09,241.16666666666677,ETH
1.5912936e+09,243.60416666666669,ETH
1.59129e+09,243.77166666666693,ETH
